²¨³¤(nm),0312-432-1-2 - RawData,0312-432-1-3 - RawData,0312-432-1-4 - RawData,0312-432-1-5 - RawData,0312-432-1-6 - RawData,0312-432-1-7 - RawData,0312-432-1-8 - RawData,0312-432-1-9 - RawData,0312-432-2-2 - RawData,0312-432-2-3 - RawData,0312-432-2-4 - RawData,0312-432-2-5 - RawData,0312-432-2-6 - RawData,0312-432-2-7 - RawData,0312-432-2-8 - RawData,0312-432-2-9 - RawData,20260313-Step2 octa-432-3-2 - RawData,20260313-Step2 octa-432-3-3 - RawData,20260313-Step2 octa-432-3-4 - RawData,20260313-Step2 octa-432-3-5 - RawData,20260313-Step2 octa-432-3-6 - RawData,20260313-Step2 octa-432-3-7 - RawData,20260313-Step2 octa-432-3-8 - RawData,20260313-Step2 octa-432-3-9 - RawData,0313-432-4-2 - RawData,0313-432-4-3 - RawData,0313-432-4-4 - RawData,0313-432-4-5 - RawData,0313-432-4-6 - RawData,0313-432-4-7 - RawData,0313-432-4-8 - RawData,0313-432-4-9 - RawData,263014-432-5-TESTAU-2 - RawData,263014-432-5-TESTAU-3 - RawData,263014-432-5-TESTAU-4 - RawData,263014-432-5-TESTAU-5 - RawData,263014-432-5-TESTAU-6 - RawData,263014-432-5-TESTAU-7 - RawData,263014-432-5-TESTAU-8 - RawData,263014-432-5-TESTAU-9 - RawData,0316-432-6-2 - RawData,0316-432-6-3 - RawData,0316-432-6-4 - RawData,0316-432-6-5 - RawData,0316-432-YIBANNONGDU-6-6 - RawData,0316-432-6-7 - RawData,0316-432-6-8 - RawData,0316-432-6-9 - RawData,0316-432-7-2 - RawData,0316-432-7-3 - RawData,0316-432-7-4 - RawData,0316-432-7-5 - RawData,0316-432-7-6 - RawData,0316-432-7-7 - RawData,0316-432-7-8 - RawData,0316-432-7-9 - RawData,0316-432-8-2 - RawData,0316-432-8-3 - RawData,0316-432-8-4 - RawData,0316-432-8-5 - RawData,0316-432-8-6 - RawData,0316-432-8-7 - RawData,0316-432-8-8 - RawData,0316-432-8-9 - RawData,0317-432-9-2 - RawData,0317-432-9-3 - RawData,0317-432-9-4 - RawData,0317-432-9-5 - RawData,0317-432-9-6 - RawData,0317-432-9-7 - RawData,0317-432-9-8 - RawData,0317-432-9-9 - RawData,0317-432-10-2 - RawData,0317-432-10-3 - RawData,0317-432-10-4 - RawData,0317-432-10-5 - RawData,0317-432-10-6 - RawData,0317-432-10-7 - RawData,0317-432-10-8 - RawData,0317-432-10-9 - RawData
790,0.01532684706484667,0.028284228066122463,0.0021242942988730245,0.000575542412055811,0.0017067341779701984,0.0021047890336761566,-0.000638937,-0.000470456,-0.000654005,0.0025622764821550507,0.020407789261486776,-0.000123437,0.005190022442058449,-0.001022235,0.003960130801590056,0.03853054588935134,0.02341505034514108,0.0001655023510854792,0.026498402908832996,0.007073493241838324,-0.000461286,0.03588015965428662,0.04716269701643257,-0.000684372,0.01458354567885207,0.009001059649714104,-0.000841763,0.032472492846053344,4.7239870903548144e-05,-0.000325963,-6.15E-05,0.059760125527428376,0.005842626362109927,0.02724343085285366,0.05113911154902874,0.02018277082987312,0.0003625968099990995,0.0006435408814068265,-0.00050159,0.004828731593266453,-0.000296462,0.02231470061993017,0.00015959760117024692,0.025848059375617502,0.048955278934633875,0.029070724124008334,0.01902232574068942,0.023085246791272097,0.01874450224121058,0.02347045119075821,0.0025014269852829613,-0.000344071,0.0004587399924720876,9.2854988400547e-05,0.005077972073591524,0.026493406026489287,0.0009501861635078403,0.025569262192499435,0.012176821957352976,0.000156349380894239,0.00036089841944668064,0.028915855320254875,0.017044701686429756,0.020962750368423443,-0.010045051,0.0025821211242247665,0.03275856751716717,0.00015540694322380431,0.001055486066793405,0.004622840174042828,0.00381556428696763,0.026676537405604106,0.017045206575719344,-0.000471498,0.027182400190067527,0.0009456329316851943,0.018824100010507536,0.001399230161595066,0.008079046925135443,-4.02E-05
792,0.015058234977939233,0.028225654575298516,0.002099824283462136,0.0005795106095811552,0.0016973517256547487,0.00205851136094781,-0.000622552,-0.000476763,-0.000652125,0.002564488562159973,0.020021147918825026,-0.000106907,0.005137364842479746,-0.001024026,0.0039007250089170813,0.03836021030947423,0.02288769093526705,0.00017142596907918263,0.02607299166933516,0.006984049551904497,-0.000464589,0.03525944431762555,0.04644829607439596,-0.000676715,0.014381187150381156,0.008867274463691021,-0.000838464,0.0321244014994668,5.31449163780174e-05,-0.000337608,-6.26E-05,0.05987621535548454,0.005797215189147957,0.02671503217081359,0.05064138333897779,0.019962404386992223,0.00036502746762636566,0.0006451400338697432,-0.000504086,0.004810210390468824,-0.000312896,0.02268870716715457,0.000153563857500526,0.025577530496147475,0.04810689890196113,0.02871393477068141,0.018705928877791808,0.022589818960503095,0.018427279557411545,0.02304615119699302,0.00245576918083571,-0.000357007,0.0004491562353935043,0.00012157795333631532,0.005035746031294008,0.026506239409835926,0.0009345436308111678,0.0250083603571715,0.01204069441753004,0.00022685350726272526,0.000362525011445137,0.029117647888689993,0.016774551544587672,0.02059102594334122,-0.009281021,0.0025587127506809726,0.03217966169946177,0.0001402674809063918,0.0010373128515197565,0.004568968422330247,0.0037753678264514645,0.02607165750434298,0.016779658792305238,-0.000475098,0.026928443149642108,0.0009416107724605641,0.019681046763212813,0.0013779680305999774,0.00795534736256956,-4.64E-05
794,0.014810383238050437,0.0281377501231136,0.002086200328714232,0.0005718712090550121,0.0016659481240320576,0.0020201215908203464,-0.000613346,-0.000489519,-0.000639913,0.0025720876973413494,0.01963266929717971,-7.22E-05,0.005086589632735153,-0.001023923,0.00383749708510157,0.03816628808735989,0.02236355974147053,0.0001628419800499169,0.025642068885911598,0.0068939324548770355,-0.000462915,0.03465544833231076,0.045744074447071806,-0.000672313,0.014187593067453104,0.008731694811905378,-0.000828042,0.031757190455660056,5.282298415436456e-05,-0.000346506,-6.70E-05,0.05994445381115304,0.005742295097518625,0.026170253665885886,0.05010115292641871,0.019722175487471703,0.000363816530522825,0.0006425930877930361,-0.000506882,0.004792703978187337,-0.000312161,0.02305499788092487,0.00016435628395375943,0.025316360564539335,0.04725912186905115,0.02835866220677184,0.018374224038241238,0.022105952456707732,0.018123128286622908,0.02261775553023377,0.0024398262072648615,-0.000367053,0.00045467484751619434,0.0001470943167722431,0.005012396972005995,0.026505106440968346,0.000915792909280838,0.024438799531986775,0.011892694791899062,0.00022876078950156934,0.00035656630708994814,0.029313018842788325,0.016495123799051728,0.020224977985503545,-0.008534827,0.002522545724166262,0.031613288979476566,0.00013195928873352853,0.0010204654108186464,0.004519286547815744,0.0037515002968884167,0.02549337152611452,0.016505573956622565,-0.000473995,0.02666005649225897,0.0009355609588191448,0.020536536794828527,0.0013512224652258127,0.007830931391784774,-5.26E-05
796,0.014575827064526085,0.0280373310014658,0.0020526847521640315,0.0005623178945698902,0.0016182028482509523,0.0019678357106170685,-0.000607287,-0.000507649,-0.000627963,0.0025780848198634866,0.019241146547003436,-4.43E-05,0.005038647626478528,-0.001026961,0.0037782141312749772,0.03793335074442181,0.021872191631561445,0.00015719739196986957,0.02521152204040211,0.006809120056810074,-0.000469947,0.034058949576457206,0.045007300286218854,-0.000664899,0.014007794180276657,0.008612948828892058,-0.000825694,0.03138734267212796,5.533002530258223e-05,-0.000348964,-7.28E-05,0.059984796079519134,0.005688583083223904,0.025627928572200732,0.04953198567970532,0.019470422817214648,0.00035665990874917964,0.0006312270503679672,-0.000504276,0.0047839729457021495,-0.000315176,0.023433484878017084,0.00015988653940204547,0.025060434117739755,0.0464081726810781,0.0279766687631716,0.01801744517595942,0.021618338391339795,0.01783344228452597,0.022217349198712235,0.002412137075141613,-0.000375841,0.0004556101522799052,0.00018678262655210347,0.004992884613232065,0.0264987583374671,0.0009037015272407188,0.023895005829695056,0.01176245114678966,0.00024686778463293665,0.00035026578922686257,0.02949796205865681,0.01622855962911053,0.01987797808828312,-0.00778842,0.0024984374248671172,0.031082778095576934,0.00013462436260643968,0.0009941917034244152,0.004468216209992567,0.003713241317505901,0.02492193459363349,0.016239338251661222,-0.000480598,0.02638758290043655,0.0009315816934004535,0.02135027979955923,0.0013367863978122779,0.007700531888231067,-5.71E-05
798,0.014343016979630266,0.02794766175611672,0.0020195468345641284,0.0005504210414575099,0.0015820492991730395,0.0019288099103601554,-0.000617829,-0.000507446,-0.000621187,0.002589776803295316,0.018864358960387212,-2.69E-05,0.00499223578332429,-0.001012975,0.0037199482721600036,0.03767556664787369,0.021377809825446452,0.00011761658684559114,0.024795039888189506,0.006723997468763332,-0.000482478,0.03347529377525506,0.044260829610981614,-0.000669504,0.013827719808812994,0.008495591110320631,-0.000826225,0.031000390461707848,5.617869665371761e-05,-0.000348079,-7.71E-05,0.059999579326614164,0.005625466446691266,0.025076314369670897,0.048928884078357646,0.019199824403887508,0.000331756319611085,0.0006162299512539961,-0.000507368,0.004768198779604223,-0.000333069,0.023829426163813776,0.0001496009851008804,0.024800350753419905,0.045542691793505036,0.027591827791719745,0.017663205555727965,0.0211431710209009,0.01754710401010269,0.021830254622592884,0.002370527975253943,-0.000396257,0.00043188165914382953,0.0002156722378808322,0.004966411451152511,0.026496732098987445,0.0008762770773155226,0.023333834549225586,0.011620014189791146,0.00023469689398014366,0.0003468659513647052,0.02968242738458686,0.015962977013495437,0.01952536469028284,-0.006993665,0.0024619337057237467,0.030545698285438468,0.00013390019017071845,0.0009801525223926372,0.004417722358149011,0.0036688570500902316,0.02438203675400113,0.01597073804027492,-0.000488282,0.026101698770657003,0.000903514183169044,0.022188854023177086,0.0013299429133028073,0.007590795486346134,-5.86E-05
800,0.014112357866630542,0.027834198969634752,0.001997661449050672,0.0005638929347853241,0.0015592462346851054,0.001899452843962012,-0.000614572,-0.000515523,-0.000619749,0.002591258802093624,0.018473106665233663,-2.06E-05,0.004940845612916498,-0.001009735,0.0036534655298456654,0.037405439520541164,0.02088588413377914,0.00010185362775436008,0.024361769847352832,0.006643046101073963,-0.000490559,0.03288093293376601,0.043487508431307026,-0.000677051,0.01364784580531846,0.008380806232096178,-0.000831913,0.030584515851925516,4.000711431104531e-05,-0.000349139,-8.22E-05,0.06000022740071254,0.005563232749999172,0.02451539243874363,0.04830114199191418,0.018928634110445285,0.0003122282931292602,0.0006066847516499306,-0.000514802,0.004751899120287847,-0.000339614,0.024238093173291942,0.00015731577448030703,0.02454080345717627,0.04466270049558557,0.02721019406152448,0.017296811256344895,0.020681269918167135,0.01725364802379848,0.021437020083721406,0.002330772436324447,-0.000402609,0.00040514002591635816,0.0002539801967191479,0.004944015406852308,0.026493518648613913,0.0008709922059246694,0.022819595009274662,0.011490841765055654,0.00023211516821177754,0.0003454676041690362,0.029857476696617157,0.01570082283369461,0.019192943953458462,-0.006200321,0.0024453045710983307,0.030025610257112333,0.00014481144370483715,0.00097808524122176,0.0043774911425491555,0.0036240415707455525,0.023847870495083218,0.015703383913734128,-0.000481968,0.025817243044611582,0.0009062707414007571,0.02298642852754841,0.001328539192125221,0.007494567079466543,-4.38E-05
802,0.013884058487685227,0.027712649125370636,0.001972137340829556,0.0005603713126767656,0.0015358881953544976,0.0018602100633380977,-0.000623634,-0.000529638,-0.000617827,0.0025922185756500167,0.018108849118521578,-7.45E-06,0.0048898411855886875,-0.001004267,0.0035970768069380783,0.03711942847634846,0.020395280313081687,8.395695031178161e-05,0.023941905930202848,0.006560553801386034,-0.000496387,0.03227595258919593,0.04270604226812,-0.000680213,0.01347761725990395,0.00826218034052014,-0.000832205,0.03016471958826642,3.0268305154562594e-05,-0.000353277,-7.69E-05,0.05999998363783592,0.005508909345901354,0.02397025896388728,0.04766170676434675,0.01864160790658459,0.0003127854891523589,0.0005977084297547604,-0.00050995,0.004736953766881768,-0.000339779,0.02466225710515041,0.00016450678493668493,0.024270406870908805,0.04381162201200925,0.026827134390453006,0.016947521811959812,0.020247122890071714,0.016991003946237763,0.021086943473569892,0.0022946160935913094,-0.000409458,0.00039506450150714374,0.00028643259940848973,0.004917928775775907,0.026485799213719585,0.0008566687793905266,0.022325302474423055,0.01135777108937978,0.00021152504377695003,0.0003402027232547509,0.02999414261814443,0.015458619584808105,0.018879459721955837,-0.005418099,0.002415219563761066,0.02950839600443492,0.00014753599318902456,0.0009711179047248682,0.004320443267086393,0.0035686498189747874,0.023319375605867686,0.015449102455494993,-0.000479711,0.02553951980413722,0.0008968822155467224,0.02370247108333593,0.0013217794395247182,0.007404819580748359,-4.60E-05
804,0.013673628968385707,0.027596487288798204,0.0019456479688553805,0.0005540087593367835,0.001537820384291924,0.0018330827067579345,-0.000626384,-0.000532376,-0.000619356,0.002588036490763757,0.017749093714442644,-1.08E-05,0.004836181918005302,-0.00100069,0.0035453705834286066,0.036761189047512896,0.019914753082152445,9.400877123769117e-05,0.023530204494842208,0.006487061564147826,-0.000510922,0.03171563554254153,0.04196781649779516,-0.000688056,0.013313924388475402,0.008146052226190949,-0.000811799,0.02974590764888302,3.183563665759937e-05,-0.000359379,-7.81E-05,0.0599604542175238,0.005461237480057642,0.02341977601324558,0.04701877295677688,0.018340292198759822,0.0002982301115518288,0.0005847412024471316,-0.000516785,0.004706186918164169,-0.000353131,0.025037751322796658,0.00017434312716679902,0.024004630055160597,0.04299621058985016,0.02644175730487506,0.01660494248044903,0.019830410877574776,0.016737271502396768,0.020745524259921325,0.0022683016872631166,-0.000407191,0.00038088288476675685,0.00031978148593828445,0.004904627140085444,0.0264807064433459,0.0008519909345934346,0.021841631624679156,0.011217223156943457,0.00018796169727642854,0.00033177541659606995,0.030107186429923487,0.015229158016596859,0.018573630829402228,-0.004649161,0.002394534968506197,0.029007937959350784,0.00015245816868445771,0.0009623491470107182,0.004267678556232278,0.003530527102025837,0.022835192449613358,0.015184414709959754,-0.000481555,0.025243204655746986,0.0008675781360409098,0.024396012470714955,0.0012868836486691015,0.007290537494375754,-6.15E-05
806,0.01347330637297315,0.027473270577199276,0.0019243483026044664,0.0005490521442597185,0.0015221700919058434,0.0018019108177655075,-0.000612995,-0.000538287,-0.000624544,0.002597464410873599,0.017388152137873415,1.146909714739601e-06,0.004792221324266332,-0.001002299,0.0035028239711362248,0.03648313334395986,0.0194487989849687,0.00010419385494748345,0.023109249142960225,0.006409122375500816,-0.000513508,0.031146896864955406,0.0411843940706355,-0.000693213,0.013149727290217177,0.00802975695962422,-0.000795681,0.029315474135808234,3.109627978806576e-05,-0.000370023,-8.89E-05,0.05989999698227698,0.005421198966457199,0.022893293252336314,0.046363777966712025,0.018042313489612882,0.0002988766408449835,0.0005764683212292219,-0.000517755,0.004685741042888655,-0.000364987,0.025411190209713976,0.0001710450933784995,0.0237200297971467,0.04217524831756035,0.026047160999893668,0.01625037954178678,0.019445101349941304,0.01649599826634695,0.020414573228459312,0.0022250075415419677,-0.000423112,0.0003732953787779584,0.00033947011940540584,0.004891473940870732,0.026466612962960788,0.0008314348668741527,0.02136747053960132,0.01108183546068598,0.00018943952411558474,0.00032160272133381374,0.03019037587391308,0.015015638974546958,0.018278386752994293,-0.003867758,0.002365203614587417,0.02852724691488289,0.00015247943676192685,0.0009515973688405407,0.0042082377453554805,0.003484313062298355,0.02235449573115829,0.014924924492084386,-0.000480411,0.024945119093973046,0.0008708144151202194,0.025064948358749277,0.0012616486741754388,0.0072033693442650586,-5.71E-05
808,0.013273938371414017,0.02736396120270609,0.0018926275508323446,0.000545070284844448,0.0015176214374888514,0.0017604366750594179,-0.000599362,-0.000538866,-0.000634386,0.0025942907671449153,0.017016729593688416,1.6053751638437343e-06,0.004732154861352089,-0.001014849,0.0034530552562714602,0.0361535966889219,0.01900366201759573,0.00012137505396818033,0.022690033410026282,0.006334078945477018,-0.000520533,0.030601768080420373,0.04039101079825656,-0.00069363,0.012987442578204422,0.007922989943134999,-0.000781552,0.0288865650451742,4.556607095725137e-05,-0.000380582,-8.55E-05,0.05977422748471435,0.005375368458137202,0.022380775212882766,0.04569316930153554,0.017728421993082586,0.00029718168231172853,0.0005745605025977372,-0.000512771,0.004670124912406826,-0.000376352,0.025741722710280995,0.0001733816493217136,0.023429886831389066,0.04136447674441465,0.025660298504556457,0.015902353263482105,0.019066305135039367,0.01625723724619839,0.020091699874976172,0.002201347851084244,-0.000437373,0.0003713284790009261,0.0003569344576234785,0.004861017197757411,0.02645022250925299,0.0008120468744584591,0.020891327121174936,0.01095397578285043,0.00018564522253246009,0.0003121851015754206,0.030256755650782667,0.014809612971505959,0.017993734417520967,-0.003140062,0.002343175863818281,0.028060251356835673,0.0001377523921743655,0.0009541631239234355,0.004155297377249747,0.003439042216749075,0.021891842922596064,0.014663870605126347,-0.000482484,0.024646458133743186,0.0008693898830236116,0.025704328603157016,0.001233882788011781,0.007111036165736388,-5.47E-05
810,0.013078294329484864,0.027224991984309877,0.001870662586009663,0.0005270373834393464,0.0014841587796825015,0.0017151006657443793,-0.000607204,-0.000564095,-0.000630411,0.0025997178722752235,0.016643352582147677,9.340220766903465e-06,0.00468986819880155,-0.001022103,0.003408000633633691,0.035800661241398024,0.018562203082825746,0.00010416903047209434,0.02226703730628374,0.0062638627651964845,-0.000518765,0.030075849750726823,0.03958894880292119,-0.000683437,0.01282089893057844,0.007813887899256116,-0.000776665,0.028434159185568457,4.9897684228141316e-05,-0.000384895,-9.42E-05,0.05962484618194633,0.005331484887433308,0.021878398267839168,0.04500634716998637,0.017402898037957425,0.0002816058605686928,0.0005736836145001081,-0.000505523,0.004653242893938591,-0.000389256,0.026056560319547253,0.00017110861090693236,0.02314914019624815,0.040579760896102914,0.0252720641436448,0.015543439054619199,0.018701677257437394,0.016019833800968643,0.01977382634499201,0.002181649589266724,-0.000419424,0.00038694644197787107,0.0003838198415860488,0.0048447555927459,0.026416791034548047,0.0007869433495569511,0.020436161703451368,0.010824968520465569,0.000177304104146507,0.00030076038014770743,0.030293966336400288,0.014612899856075223,0.017722407341620106,-0.00241523,0.0023225864536580995,0.02760317246539911,0.00013201150596749714,0.0009636426692483685,0.004106698702300467,0.0034135905326469506,0.021450737715798775,0.014401685186294798,-0.000496334,0.024330926724332014,0.0008738315772783019,0.026330508514187664,0.0012065357998909977,0.00700576692636617,-5.09E-05
812,0.012876612376571941,0.027081363469213634,0.0018342584488639942,0.000511637574300877,0.001441716797011546,0.0016646741514433597,-0.000613628,-0.000590667,-0.000640918,0.002605509261652736,0.016281019890080742,-7.92E-07,0.004643960565563719,-0.001027874,0.00336352469709134,0.03540638785103782,0.018150191399608585,0.00010803077215326982,0.021853620718975085,0.006194790061482705,-0.000524302,0.029562629490975652,0.038779031061601785,-0.000665225,0.012655898497086164,0.007718414968593314,-0.000775919,0.02798491211609791,5.425863831977951e-05,-0.000387947,-0.00010055,0.05943790073918717,0.005272440907574717,0.021370273036379193,0.04429383130760807,0.01707136144901041,0.0002725806804726248,0.0005702784464354735,-0.000502334,0.004631867075731422,-0.000402754,0.026375126136073443,0.00014687416604832447,0.02286726112339746,0.039814007289641705,0.024888502795151812,0.015195865867254642,0.01834167056506855,0.015788373837681495,0.019477820863836103,0.0021547824187762685,-0.000409808,0.00036948055767309915,0.00040467153214955435,0.004818950357286925,0.026367777104384836,0.0007706202341412318,0.01998001289540771,0.010709639270305674,0.0002171592141025805,0.0003014499490282923,0.030321323091942343,0.014419481002720324,0.017456816937301497,-0.001698386,0.0023006331097315466,0.0271586394800781,0.00013072961166661775,0.0009423251855839975,0.00404504729385416,0.003378434129350331,0.021015717883129875,0.014143606856158574,-0.000513585,0.023998990689320494,0.000875005096966175,0.02696818137278891,0.0011801063554357904,0.006895848265225208,-5.83E-05
814,0.012688584638478006,0.02694583312779536,0.0018223321788889946,0.000504808124156483,0.0014074307703200355,0.001633965627212017,-0.00061233,-0.000595978,-0.000621893,0.0026232959839779333,0.015938901620549388,-7.98E-06,0.0046006138636864495,-0.001025775,0.0033178118344044417,0.03497413702333753,0.017737373434141578,0.00010844450801368108,0.021456826051254905,0.006129514892208811,-0.000522948,0.0290711046095758,0.03797388289155715,-0.000654497,0.012491967415838887,0.00762484359009845,-0.00077047,0.027525966263004867,5.3734059191199316e-05,-0.000389025,-0.000102841,0.05922168041198472,0.005203745925223142,0.020840820966380402,0.04352923358152118,0.016714040787139492,0.00024685253584069765,0.0005588510354397024,-0.00051271,0.004600675017582821,-0.000417118,0.02670298775274575,0.00012330228052932367,0.02258841621496419,0.039021558672360165,0.02448404040962366,0.014830678353426194,0.017998200813482933,0.015555867605625672,0.019173727869582376,0.0021148594834440645,-0.000431778,0.0003418203795160148,0.00041810769145941466,0.004791730992022101,0.026312148769008767,0.0007522322272139476,0.0195159570945298,0.010582945553159119,0.00023655065848647442,0.00029382511787158635,0.030330352979616372,0.01421562442615278,0.017176053943829876,-0.000982993,0.0022699241800725922,0.02671922538052023,0.0001239700524473571,0.00093103657825181,0.003997797978281686,0.0033534027968487316,0.02059930223042938,0.013872409569769505,-0.000525195,0.023639128098218047,0.0008585281432054862,0.02762329798552643,0.0011709710943660241,0.006798882147519303,-5.16E-05
816,0.012487164246899492,0.026779314719051116,0.001804183658139195,0.0005062911597273471,0.001381577437579896,0.0016031765400343076,-0.000623142,-0.000612476,-0.000611689,0.002631654383574073,0.015563827742597635,-2.08E-05,0.004549515815179279,-0.001028343,0.003268668189506565,0.03449358527253603,0.017311914760025887,0.00014674176825627984,0.0210329954775932,0.0060595476304493474,-0.000523182,0.028550528443882645,0.03713028224292029,-0.00064336,0.01232516676570326,0.007521052941370164,-0.000778383,0.027015806779438857,2.9895214901795294e-05,-0.000395865,-0.000110359,0.05895313235338125,0.005134401125834088,0.020304890998958137,0.04270075013730033,0.01633391317060151,0.0002444763061919816,0.0005533841546960252,-0.000515542,0.004576512636213318,-0.000422957,0.027067821176976155,0.00011228369084835568,0.0222876120239589,0.038202379736707565,0.024059968043321653,0.01443438262011683,0.01763803591155675,0.015318416010205844,0.018863817017829396,0.0020767374022970814,-0.000438275,0.00031049649586745864,0.0004344546376575032,0.004756158079804471,0.026252144916470533,0.0007417899728375148,0.01905925595810562,0.010459338195840148,0.0002549364746427139,0.00029074150372772464,0.030345277325411656,0.01400222014409069,0.016895097467017117,-0.000230384,0.002250450727762353,0.02627188828850903,0.00012269337987686355,0.0009217187157626784,0.003954638514248019,0.0033303848613437164,0.02016715942596007,0.013607558330698787,-0.000528239,0.023277673880782133,0.0008722268516761605,0.02828468333388553,0.0011729906320579633,0.00670295424137872,-1.71E-05
818,0.012288018290147994,0.026588788258018137,0.0017720697489709328,0.0004961857974513807,0.0013538135140493592,0.0015697446501995503,-0.000643609,-0.000614872,-0.000577286,0.002644947250126981,0.015215513790033415,-1.68E-05,0.004496713775191789,-0.001011321,0.0032228870180709386,0.033972409571699086,0.016887062725238558,0.00015286761916729924,0.020611989046317853,0.005983989688811659,-0.000520164,0.028015264672640292,0.03629641745253752,-0.000633811,0.012158976445744141,0.007410676336158021,-0.000775594,0.02648720175983034,2.0613789646855195e-05,-0.000399092,-0.00010775,0.058628192445636426,0.005065003061227746,0.01976130251373044,0.041875302053125514,0.015943822373788143,0.0002404096341145343,0.000551501629808584,-0.000510888,0.004553378352759893,-0.000425313,0.027391425739404042,0.00010824289475421531,0.02197704043485915,0.03740923577609433,0.02362919296881423,0.014055455455234362,0.017295492584704416,0.015083641143621073,0.018557256179625434,0.0020498390409065224,-0.000439931,0.0003066753028974484,0.0004572728098259384,0.004718600945898841,0.026171236065353876,0.0007267718957914531,0.018606359422825264,0.01032442312634502,0.00026430129041072746,0.00028919608459786314,0.030308627502380954,0.013790743149513162,0.016610259551956733,0.0005097620946397594,0.0022186594674676423,0.025808870925596927,0.0001156895985296623,0.0009058729240649199,0.003899595428406736,0.0032967344167841566,0.019740988287194935,0.013345860099452808,-0.000522262,0.022907758956613643,0.0008600410328125686,0.028838105644251377,0.0011662229974277868,0.006607102307992253,-1.53E-05
820,0.012111200710532278,0.02638534669047811,0.0017441756643729136,0.000492003108316402,0.0013475519378825245,0.0015438500864744025,-0.000636774,-0.000607718,-0.000553985,0.0026507229616541334,0.014883637060405767,-1.84E-05,0.004444491762049843,-0.000999823,0.0031820146362960848,0.03342588984169873,0.016493449770536784,0.00015935865373108813,0.02021506925186771,0.005906676183889659,-0.000528399,0.027517659119937726,0.035540639529678744,-0.000631711,0.012004926825781286,0.007308362876684829,-0.000763636,0.026006691898864877,2.7356980619470357e-05,-0.000401919,-0.000108665,0.0582363779293308,0.00501561704994026,0.019266250201828483,0.0410928279985172,0.015580704410050758,0.0002416045295663449,0.0005406873663785625,-0.000514881,0.00451871688518495,-0.000430878,0.027621911385986714,0.00011042646727941405,0.021689695402035414,0.03667650390815021,0.02322155080497991,0.013713682220588178,0.01697861804838583,0.014871100509587162,0.018277738066724537,0.0020368718854591075,-0.000433964,0.0003137402431803235,0.0004722859891294111,0.004694233083379831,0.02607074830041036,0.0007184079678304088,0.018193962104917798,0.010202688872377871,0.00024144935715410138,0.0002885534187235237,0.03021433240541383,0.01359810611497551,0.016350958582245105,0.0011612487265738208,0.002206324709485048,0.025393010156294044,0.00011296538719431754,0.0009005819171671615,0.003856068887807063,0.003279403427223877,0.019364167854280294,0.013108654551364618,-0.000514399,0.022559248115813994,0.0008496408497418639,0.029281464701021366,0.0011537259826456066,0.006521983095787493,-2.01E-05
822,0.011949618836160074,0.026178609435186816,0.0017244514326156348,0.000495120936778138,0.0013409552587028688,0.0015210683875511574,-0.000608417,-0.000600929,-0.000557137,0.0026544502988337286,0.014566844429477317,-1.47E-05,0.004402134233921316,-0.001000418,0.003140213356508111,0.032982320194061665,0.01611424550032338,0.00015629975787152703,0.01982230608394022,0.005833694011481972,-0.000532444,0.02702799673176228,0.03481445227812398,-0.000633429,0.011865027158779136,0.007208789513375915,-0.000761836,0.025535004017718882,1.644101083770474e-05,-0.000405993,-0.000113801,0.05777859089175275,0.004975141487091281,0.018818656365006573,0.04034427350572761,0.015242089143379225,0.00025149856856242816,0.0005348022734260235,-0.000513984,0.004496792947125106,-0.000422715,0.027829018832881462,0.00011406300959348496,0.021405282433106583,0.03596700447903775,0.022832294548747835,0.013382725813539444,0.01668195054680482,0.014674464246944938,0.01801656080026809,0.002017052950789352,-0.000443318,0.00030593464704546506,0.000484754663240154,0.0046573242907119415,0.025965855477329026,0.0007010238145366408,0.017821286692885012,0.010098568172616874,0.00020859012489847544,0.0002883754540728121,0.03009808966735966,0.013422470143125281,0.016111671203727175,0.001785969811267477,0.002197954829522236,0.024990393969029398,0.00011173790120887908,0.000902178378944748,0.0038114579418369156,0.003249917366834814,0.018997641132494004,0.012886160481720043,-0.000502382,0.02223285768584835,0.0008457761512662624,0.029645285601657405,0.001149277790768075,0.0064475863564156105,-2.06E-05
